source	issueHash	relation	canonicalFamily	familyKey	duplicateOf	knownFixesStatus	classification	recommendedAction	rowUserHitLikelihoodScore	rowUserHitLikelihoodConfidence	rowScoreStatus	familyPriorityScore	familyPrioritySourceHash	highPriority	seed	transport	actionProfile	extraCollaborators	scoreBasis	scoreNormalizationNote	userHitLikelihoodBasis	result	summary	rootCauseHypothesis	evidence	evidenceAbs	sourceRunDir	sourceResultPath	needsReplay	branch	head	base	tags
known-fixes-all-issues-ledger-20260514T202103Z	9f78e292fbf6	type:rtc_top_level_insert_anchor_nonconvergence_after_delayed_second_insert	rtc_top_level_insert_anchor_nonconvergence_after_delayed_second_insert	9f78e292fbf6		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	3	high	provisional	3	9f78e292fbf6	false	958149	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 958149 reproducibly leaves two collaborators with the same top-level blocks but different order after only two `insert-heading` actions by user 0 and a single delayed websocket sync before step 1. The deeper recheck still failed after 30000ms, which points to a real collaboration merge/anchoring bug rather than infra noise.		all-issues-replay-20260513-shard-0/95-seed-958149-9f78e292fbf6/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-0/95-seed-958149-9f78e292fbf6/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/analysis-tier/signatures/9f78e292fbf6/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,block-order-move,insert-delete,rich-text-html,nested-structure,websocket
known-fixes-all-issues-ledger-20260514T202103Z	86a2aac99e27	type:rtc_top_level_insert_anchor_to_front_after_formatted_paragraph_fallback	rtc_top_level_insert_anchor_to_front_after_formatted_paragraph_fallback	86a2aac99e27		still_live_exact_replay_candidate	likely_real		3	high	provisional	4	380b9696ecd9	false	958019	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	This does not look like a distinct move/delete corruption bug. It is a likely member of the same-run wrong-top-level-insert-anchor family: after a converged delete, the helper-created formatted paragraph is kept at the intended tail position on the acting peer but materializes at top-level index 0 on the passive peer. The product signal is real, but the exact trigger uses synthetic store dispatches, so realistic browser repro is not yet proven.		all-issues-replay-20260513/1156-seed-958019-86a2aac99e27/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/1156-seed-958019-86a2aac99e27/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/deep-analysis-tier/signatures/86a2aac99e27/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,block-order-move,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	552bdf7c75d5	type:rtc_top_level_insert_delete_divergence	rtc_top_level_insert_delete_divergence	552bdf7c75d5		still_live_exact_replay_candidate	likely_real	normal_deep_triage	3	medium	provisional	3	552bdf7c75d5	false	953996	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953996 ends in a stable two-peer block-tree split after `insert-heading` under a retriable sync fault followed by `delete-block`: one peer permanently lacks the step-3 heading while the other still has it.		all-issues-replay-20260513-shard-1/95-seed-953996-552bdf7c75d5/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-1/95-seed-953996-552bdf7c75d5/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/552bdf7c75d5/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	889271099045	type:rtc_top_level_insert_delete_divergence_after_reload_fault	rtc_top_level_insert_delete_divergence_after_reload_fault	889271099045		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	2	medium	provisional	2	889271099045	false	953797	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953797 reproducibly leaves websocket peers in different semantic document states after `edit-table-array-attributes -> insert-heading -> delete-block`, with a step-1 injected `503` sync fault and reload. One peer permanently keeps the inserted top-level heading while the other never has it, and the split survives both watcher reruns including a 30000ms convergence window. There is a strong family resemblance to `fcbaedeb4bff`, but this signature adds a table mutation plus reload/fault preconditions, so it is not yet proven to be the same bug.		all-issues-replay-20260513-shard-2/95-seed-953797-889271099045/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-2/95-seed-953797-889271099045/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/889271099045/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	fcbaedeb4bff	type:rtc_top_level_insert_delete_race_stale_ws_merge	rtc_top_level_insert_delete_race_stale_ws_merge	fcbaedeb4bff		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	4	medium	provisional	4	fcbaedeb4bff	false	953387	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953387 reproducibly leaves one websocket peer on the original 3-block base document while the other keeps a newly inserted top-level heading, after a delayed collaborator insert is followed by a delete on the other peer. The same semantic split appears in the primary run and both watcher reruns, including the 30000ms deeper recheck.		all-issues-replay-20260513-shard-3/95-seed-953387-fcbaedeb4bff/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-3/95-seed-953387-fcbaedeb4bff/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/fcbaedeb4bff/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	dd8bd32535fe	type:rtc_top_level_insert_heading_replayed_as_nested_group_insertion_after_checkpoint	rtc_top_level_insert_heading_replayed_as_nested_group_insertion_after_checkpoint	dd8bd32535fe		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	2	medium	provisional	2	dd8bd32535fe	false	953906	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953906 looks like a real RTC reconciliation bug: after a successful checkpoint save, step 6 inserts a new top-level heading correctly on the acting page, but collaboration replay later reparents that heading into the existing group on both peers, with one peer also retaining the stale top-level copy.		all-issues-replay-20260513/212-seed-953906-dd8bd32535fe/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/212-seed-953906-dd8bd32535fe/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-13-20260502T225226Z/.triage-watcher/analysis-tier/signatures/dd8bd32535fe/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	6588affd5149	type:rtc_top_level_insert_nested_group_order_divergence	rtc_top_level_insert_nested_group_order_divergence	6588affd5149		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	4	medium	provisional	4	6588affd5149	false	954095	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 954095 shows a durable, user-visible RTC convergence split with no injected sync fault: `editNestedParagraph()` falls back to `insertNestedGroup()`, and one peer keeps the new group at a later top-level index while the other reanchors it to index 0. This looks like the stale top-level insertion/reconciliation family in `packages/core-data/src/utils/crdt-blocks.ts`, with strongest same-family overlap to `799e350a5d32` but not enough evidence to hard-merge from analysis tier alone.		all-issues-replay-20260513-shard-4/95-seed-954095-6588affd5149/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-4/95-seed-954095-6588affd5149/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-15-20260503T125422Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-15-20260503T125422Z/.triage-watcher/analysis-tier/signatures/6588affd5149/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,crdt-meta,nonconvergence,block-order-move,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	380b9696ecd9	type:rtc_top_level_insert_order_divergence_after_converged_edit	rtc_top_level_insert_order_divergence_after_converged_edit	380b9696ecd9		still_live_exact_replay_candidate	likely_real		3	medium	provisional	4	a59b8a8e44d4	false		ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	This looks like a real RTC top-level ordering bug, but the first-tier root-cause claim is too specific. The artifacts prove a stable cross-peer order split after a single insert into an already-converged document; they do not prove the passive peer or `getRemoteBlockInsertIndex()` is the first bad writer.		all-issues-replay-20260513/869-seed-958309-380b9696ecd9/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/869-seed-958309-380b9696ecd9/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/deep-analysis-tier/signatures/380b9696ecd9/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,block-order-move,insert-delete,rich-text-html,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	7e9654f6cc56	type:rtc_top_level_insert_order_divergence_after_faulted_insert_sequence	rtc_top_level_insert_order_divergence_after_faulted_insert_sequence	7e9654f6cc56		still_live_exact_replay_candidate	likely_real	normal_deep_triage	2	medium	provisional	2	7e9654f6cc56	false	953603	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 953603 looks like a real RTC correctness bug: after a delayed sync, a transient sync failure, and a final `insert-paragraph`, both peers keep the same seven top-level blocks but never agree on whether the new paragraph belongs before or after the original long paragraph. This is strongest as an insert-order family match to `0807b990d645` and `d6d09048c909`, but an exact duplicate is not proven from analysis-only artifacts.		all-issues-replay-20260513-shard-5/95-seed-953603-7e9654f6cc56/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-5/95-seed-953603-7e9654f6cc56/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/7e9654f6cc56/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,block-order-move,insert-delete,rich-text-html,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	bb8821f5f921	type:rtc_top_level_insert_order_divergence_after_helper_appended_paragraph	rtc_top_level_insert_order_divergence_after_helper_appended_paragraph	bb8821f5f921		still_live_exact_replay_candidate	likely_real		3	high	provisional	3	bb8821f5f921	false		ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	The failure is still more consistent with a real RTC/editor-sync defect than infra noise, but second-tier analysis weakens the first-tier claim that raw `crdt-blocks.ts` is the immediate fault site. The stronger current hypothesis is an integration/timing bug at the block-editor store to core-data controlled-block sync boundary, and UI-only reproducibility is not yet proven.		all-issues-replay-20260513-shard-4/96-seed-958388-bb8821f5f921/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-4/96-seed-958388-bb8821f5f921/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/deep-analysis-tier/signatures/bb8821f5f921/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,crdt-meta,nonconvergence,block-order-move,insert-delete,rich-text-html,nested-structure,websocket
known-fixes-all-issues-ledger-20260514T202103Z	7a906991c070	type:rtc_top_level_insert_order_divergence_after_insert_heading	rtc_top_level_insert_order_divergence_after_insert_heading	7a906991c070		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	4	high	provisional	4	7a906991c070	false	952191	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; common/default workflow evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat; score-5 requires common exposure, realistic repro, and no narrow/harness/fault cap	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 952191 looks like a real RTC correctness bug: after a paragraph edit and one top-level heading insert at index 1, both collaborators keep the same title and same four blocks but remain stuck on different block orders across primary and both archived reruns.		all-issues-replay-20260513-shard-0/96-seed-952191-7a906991c070/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-0/96-seed-952191-7a906991c070/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z/.triage-watcher/analysis-tier/signatures/7a906991c070/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,title,body-content,nonconvergence,stuck-saving,block-order-move,insert-delete,rich-text-html,nested-structure,websocket
known-fixes-all-issues-ledger-20260514T202103Z	c5a682bde6a1	type:rtc_top_level_insert_order_divergence_after_pullquote_edits	rtc_top_level_insert_order_divergence_after_pullquote_edits	c5a682bde6a1		still_live_exact_replay_candidate	likely_real	normal_deep_triage	2	medium	provisional	2	c5a682bde6a1	false	954271	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 954271 looks like a real RTC correctness bug in top-level insert-order reconciliation. After two converged pullquote edits, a delayed step-2 paragraph insert lands in the intended interior slot on one peer but is replayed at top-level index 0 on the other, with both peers otherwise keeping the same five-block multiset.		all-issues-replay-20260513-shard-1/96-seed-954271-c5a682bde6a1/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-1/96-seed-954271-c5a682bde6a1/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-14-20260502T225744Z/.triage-watcher/analysis-tier/signatures/c5a682bde6a1/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,block-order-move,insert-delete,rich-text-html,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	9f78e292fbf6	type:rtc_top_level_insert_order_divergence_family_member_after_test_ws_delay	rtc_top_level_insert_order_divergence_family_member_after_test_ws_delay	9f78e292fbf6		still_live_exact_replay_candidate	likely_real		3	high	provisional	3	9f78e292fbf6	false	958149	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; common/default workflow evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 958149 is a stable order-divergence signal, but the first-tier conclusion was too strong. The exact failing seed currently depends on direct `insertBlock()` helper actions plus the test WebSocket provider's `delayNextMessage()` fault model, so this is best treated as a likely real family member that still needs realistic reproduction rather than a confirmed standalone product bug.		all-issues-replay-20260513-shard-0/95-seed-958149-9f78e292fbf6/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-0/95-seed-958149-9f78e292fbf6/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/deep-analysis-tier/signatures/9f78e292fbf6/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,nonconvergence,block-order-move,insert-delete,rich-text-html,nested-structure,websocket
known-fixes-all-issues-ledger-20260514T202103Z	303cd449b774	type:rtc_top_level_insert_order_diverges_after_retryable_delete	rtc_top_level_insert_order_diverges_after_retryable_delete	303cd449b774		still_live_exact_replay_candidate	likely_real	prioritize_deep_triage	4	medium	provisional	4	303cd449b774	false	958633	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; harness/fault/timing caveat	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 958633 looks like a real RTC correctness bug: after a retriable sync failure on a top-level delete, the next top-level heading insert converges to different block orders on the two peers, and that mismatch reproduced in the primary run plus both follow-up reruns.		all-issues-replay-20260513/1559-seed-958633-303cd449b774/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/1559-seed-958633-303cd449b774/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-20-20260505T065700Z/.triage-watcher/analysis-tier/signatures/303cd449b774/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,nonconvergence,block-order-move,insert-delete,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	0807b990d645	type:rtc_top_level_insert_order_nonconvergence_after_delayed_sync	rtc_top_level_insert_order_nonconvergence_after_delayed_sync	0807b990d645		still_live_exact_replay_candidate	likely_real	normal_deep_triage	4	medium	provisional	4	0807b990d645	false	952131	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; common/default workflow evidence; harness/fault/timing caveat; score-5 requires common exposure, realistic repro, and no narrow/harness/fault cap	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	Seed 952131 shows a real-looking collaborative editor state split after only two user-0 inserts: a heading at index 3, then a delayed-sync paragraph at index 3. Both peers keep the same five blocks and title, but one peer permanently replays the paragraph at document start instead of the intended interior position.		all-issues-replay-20260513-shard-2/96-seed-952131-0807b990d645/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513-shard-2/96-seed-952131-0807b990d645/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-12-20260502T091028Z/.triage-watcher/analysis-tier/signatures/0807b990d645/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,title,nonconvergence,block-order-move,insert-delete,nested-structure,awareness-discovery,websocket
known-fixes-all-issues-ledger-20260514T202103Z	f6220aeaa5bb	type:rtc_top_level_insert_order_race_after_delete_then_insert_heading	rtc_top_level_insert_order_race_after_delete_then_insert_heading	f6220aeaa5bb		still_live_exact_replay_candidate	likely_real		3	medium	provisional	3	f6220aeaa5bb	false	956553	ws	default	0	exact_8892_replay_still_fails_pending_deep_reclassification		classified likely_real; user-visible correctness impact; reachable through ordinary editor actions; realistic or repeated reproduction evidence; narrow content, parser, revision, or backend edge path; harness/fault/timing caveat; less common collaboration topology	Exact replay still fails on the known-fixes branch; deep classification/reduction still required before filing as a surviving bug family.	The failing runs show a real semantic order split after deleting the middle paragraph and inserting a heading, but first-tier overstated determinism. A later same-seed deeper recheck passed, so this looks more like a timing-sensitive collaboration-order race in block CRDT reconciliation than a clean always-repro bug.		all-issues-replay-20260513/1298-seed-956553-f6220aeaa5bb/result.json	/Users/danluu/dev/fuzz/gutenberg-rtc-77716-fixes-20260513/artifacts/rtc-browser-fuzz/known-fixes-20260513-201544/all-issues-replay-20260513/1298-seed-956553-f6220aeaa5bb/result.json	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-18-20260504T170250Z	/Users/danluu/dev/fuzz/gutenberg/artifacts/rtc-browser-fuzz/mixed-http-ws-supervised-20260502-0007/ws-gen-18-20260504T170250Z/.triage-watcher/deep-analysis-tier/signatures/f6220aeaa5bb/result.json	false	try/rtc-77716-fixes-20260513	2f0367297effc509fd9cd90bee0a18b6b8e9803e	8c3581c285e	transport:ws,profile:default,save,reload-rejoin,persistence,body-content,crdt-meta,block-order-move,insert-delete,rich-text-html,nested-structure,websocket
